level,rep,group,diet_no,ratio,yeast,sugar,CFU_AP,CFU_LB,Fecundity,Weight,Protein,Glucose,TAG,Average_counts_L,Average_counts_D,sleep_time_L,sleep_time_D
180,6,AX,17,01:00.7,105.8823529,74.11764706,0,0,,,,,,,,,
180,6,CV,17,01:00.7,105.8823529,74.11764706,,,,1.6062,0.541380412,0.016465627,0.121710518,,,,
180,6,LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,7,AP,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,7,AP+LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,7,AX,17,01:00.7,105.8823529,74.11764706,0,0,,,,,,,,,
180,7,CV,17,01:00.7,105.8823529,74.11764706,,,,1.408,0.771986166,0.015077709,0.188155791,,,,
180,7,LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,8,AP,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,8,AP+LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,8,AX,17,01:00.7,105.8823529,74.11764706,0,0,,,,,,,,,
180,8,CV,17,01:00.7,105.8823529,74.11764706,,,,1.759,0.915451036,0.013733598,0.135622876,,,,
180,8,LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,9,AP,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,9,AP+LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
180,9,AX,17,01:00.7,105.8823529,74.11764706,0,0,,,,,,,,,
180,9,CV,17,01:00.7,105.8823529,74.11764706,,,,1.5482,0.929448497,0.016045566,0.18335734,,,,
180,9,LB,17,01:00.7,105.8823529,74.11764706,,,,,,,,,,,
360,1,AP,23,01:00.7,211.7647059,148.2352941,70400,0,91,1.56605,1.152568087,0.017085853,0.138404756,50.36082474,17.28125,106.2679487,129.2677778
360,1,AP+LB,23,01:00.7,211.7647059,148.2352941,14000,4800,97,1.495,0.747518653,0.012608868,0.191587392,75.92783505,13.67708333,42.5,326.275
360,1,AX,23,01:00.7,211.7647059,148.2352941,0,0,73,1.5403,0.706530373,0.013916194,0.213351353,108.7319588,60.76041667,32.43333333,45.27738095
360,1,CV,23,01:00.7,211.7647059,148.2352941,121600,500,75,1.441266667,1.261073958,0.019183528,0.238794873,183.6082474,58.69791667,0,55.46136364
360,1,LB,23,01:00.7,211.7647059,148.2352941,0,400,37,1.52685,0.85604607,0.017322149,0.126149155,,,,
360,2,AP,23,01:00.7,211.7647059,148.2352941,64000,0,39,1.3394,0.754,0.02097915,0.170911738,42.11340206,21.875,99.19375,208.1238095
360,2,AP+LB,23,01:00.7,211.7647059,148.2352941,80000,975,120,1.461,1.118436266,0.012123141,0.140527735,35.51546392,17.01041667,67.136,262.4738095
360,2,AX,23,01:00.7,211.7647059,148.2352941,0,0,72,1.451,0.585,0.011895648,0.120225247,31.87628866,21.52083333,89.87954545,244.1095238
360,2,CV,23,01:00.7,211.7647059,148.2352941,102400,500,,1.2572,1.185,0.017782504,0.281809478,26.42268041,6.5625,263.4821429,399.9166667
360,2,LB,23,01:00.7,211.7647059,148.2352941,0,5600,,1.5354,1.194,0.015227253,0.257537817,72.59793814,32.375,0,206.5740741
360,3,AP,23,01:00.7,211.7647059,148.2352941,7200,0,103,1.6438,1.024583603,0.016069531,0.179,64.03092784,23.125,58.76842105,175.3530303
360,3,AP+LB,23,01:00.7,211.7647059,148.2352941,16800,2300,168,1.934,1.468602781,0.015566572,0.185,70.6185567,24.5,43.53205128,90.1625
360,3,AX,23,01:00.7,211.7647059,148.2352941,0,0,138,1.6402,1.009394107,0.020042179,0.154,78.30927835,41.0625,0,84.15526316
360,3,CV,23,01:00.7,211.7647059,148.2352941,128000,1600,63,,,,,,,,
360,3,LB,23,01:00.7,211.7647059,148.2352941,0,1100,100,1.4628,0.833889965,0.021142322,0.196,132.7113402,30.1875,0,62.71060606
360,4,AP,23,01:00.7,211.7647059,148.2352941,56500,0,95,1.7412,1.298765672,0.010583552,0.232110153,36.6185567,21.71875,41.021875,105.6137255
360,4,AP+LB,23,01:00.7,211.7647059,148.2352941,28800,1250,156,1.724,1.385398544,0.012668095,0.224657449,46.16494845,20.46875,142.7423077,234.4907407
360,4,AX,23,01:00.7,211.7647059,148.2352941,0,0,80,1.4932,1.324570119,0.014965278,0.199,52.84536082,34.54166667,123.2233333,175.4133333
360,4,CV,23,01:00.7,211.7647059,148.2352941,10800,700,42,1.511,0.785379789,0.016316245,0.196781312,36.5257732,29.69791667,53.59166667,86.12058824
360,4,LB,23,01:00.7,211.7647059,148.2352941,0,,84,1.65,1.144222306,0.013249627,0.200622829,79.87628866,55.67708333,48.89333333,85.46875
360,5,AP,23,01:00.7,211.7647059,148.2352941,51200,0,77,1.5398,1.258,0.015539413,0.194991328,19.8556701,9.614583333,123.6566667,304.0541667
360,5,AP+LB,23,01:00.7,211.7647059,148.2352941,41600,1500,109,1.6612,1.069178547,0.013517812,0.251730355,23.02061856,7.020833333,185.8263889,253.3666667
360,5,AX,23,01:00.7,211.7647059,148.2352941,0,0,121,1.5768,0.915931834,0.014085004,0.213,62.93814433,22.08333333,127.447619,124.4511905
360,5,CV,23,01:00.7,211.7647059,148.2352941,83200,3500,97,1.5556,1.18696008,0.012774119,0.27866541,44.73195876,19.32291667,112.4923077,237.2066667
360,5,LB,23,01:00.7,211.7647059,148.2352941,0,134400,71,1.4592,1.074,0.013700746,0.218660119,40.40206186,29.55208333,94.65434783,163.6102564
360,6,AP,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,6,AP+LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,6,AX,23,01:00.7,211.7647059,148.2352941,0,0,,,,,,,,,
360,6,CV,23,01:00.7,211.7647059,148.2352941,,,,1.4336,0.909840839,0.014808464,0.194859631,,,,
360,6,LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,7,AP,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,7,AP+LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,7,AX,23,01:00.7,211.7647059,148.2352941,0,0,,,,,,,,,
360,7,CV,23,01:00.7,211.7647059,148.2352941,,,,1.6118,0.701349288,0.012361953,0.174714636,,,,
360,7,LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,8,AP,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,8,AP+LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,8,AX,23,01:00.7,211.7647059,148.2352941,0,0,,,,,,,,,
360,8,CV,23,01:00.7,211.7647059,148.2352941,,,,1.2148,1.149280219,0.012844155,0.226365569,,,,
360,8,LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,9,AP,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,9,AP+LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
360,9,AX,23,01:00.7,211.7647059,148.2352941,0,0,,,,,,,,,
360,9,CV,23,01:00.7,211.7647059,148.2352941,,,,1.590666667,0.877710987,0.01023937,0.102497055,,,,
360,9,LB,23,01:00.7,211.7647059,148.2352941,,,,,,,,,,,
45,1,AP,4,01:01.6,17.30769231,27.69230769,7200,0,11,1.28535,0.66178271,0.01697101,0.14180263,76.77319588,19.15625,0,285.9888889
45,1,AP+LB,4,01:01.6,17.30769231,27.69230769,1250,700,10,1.436,0.874075497,0.012599519,0.09776844,60.65979381,25.39583333,35.50833333,94.45166667
45,1,AX,4,01:01.6,17.30769231,27.69230769,0,0,13,1.445,0.675044011,0.022710407,0.133825248,63.72164948,20.65625,0,85.46666667
45,1,CV,4,01:01.6,17.30769231,27.69230769,6400,0,19,1.27795,0.241615032,0.013547214,0.139758345,72.95876289,27.08333333,0,114.2305556
45,1,LB,4,01:01.6,17.30769231,27.69230769,0,500,0,1.37855,0.285946009,0.017616694,0.137575839,66.54639175,18.41666667,44.175,100.9366667
45,2,AP,4,01:01.6,17.30769231,27.69230769,950,0,15,1.113,0.875,0.017070273,0.22,44.94845361,27.15625,56.09666667,137.3857143
45,2,AP+LB,4,01:01.6,17.30769231,27.69230769,2400,200,37,1.476,0.639953662,0.013273854,0.132403296,70.73195876,28.46875,62.73333333,154.8958333
45,2,AX,4,01:01.6,17.30769231,27.69230769,0,0,11,1.7118,0.273,0.018821812,0.111325468,37.04123711,25.28125,40.41666667,47.22608696
45,2,CV,4,01:01.6,17.30769231,27.69230769,6400,0,10,1.078,0.75,0.015655577,0.206388589,51.16494845,16.02083333,39.27222222,333.3708333
45,2,LB,4,01:01.6,17.30769231,27.69230769,0,600,4,1.2766,0.413,0.017461066,0.157,44.08247423,15.14583333,56.82333333,503.3583333
45,3,AP,4,01:01.6,17.30769231,27.69230769,850,0,8,1.1832,0.29829376,0.015738524,0.125403511,53.49484536,24.08333333,52.4,139.0111111
45,3,AP+LB,4,01:01.6,17.30769231,27.69230769,750,1450,41,1.579,0.589406863,0.011114719,0.123796865,91.46391753,12.72916667,46.80416667,152.5
45,3,AX,4,01:01.6,17.30769231,27.69230769,0,0,18,1.2878,1.383747881,0.013520819,0.134,90.70103093,11.23958333,132.297619,164.1363636
45,3,CV,4,01:01.6,17.30769231,27.69230769,153600,1300,26,1.207,1.031371764,0.016560859,0.109361882,75.80412371,27.9375,55.00416667,114.3346154
45,3,LB,4,01:01.6,17.30769231,27.69230769,0,700,17,1.4386,0.761834584,0.015510477,0.119798059,95.35051546,26.66666667,40.825,104.2697917
45,4,AP,4,01:01.6,17.30769231,27.69230769,6470,0,9,1.4012,0.518228004,0.017236003,0.119885948,57.29896907,30.36458333,59.60952381,103.6
45,4,AP+LB,4,01:01.6,17.30769231,27.69230769,4800,600,12,1.508,0.570952865,0.012292352,0.144867924,57.72164948,33.75,58.76388889,141.9333333
45,4,AX,4,01:01.6,17.30769231,27.69230769,0,0,17,1.3092,0.326317744,0.012661872,0.136489837,104.9175258,68.48958333,32.35,63.71041667
45,4,CV,4,01:01.6,17.30769231,27.69230769,1800,1450,9,1.4728,0.461963435,0.018828605,0.162428831,76.96907216,93.82291667,36.14166667,33.45333333
45,4,LB,4,01:01.6,17.30769231,27.69230769,0,,10,1.4632,0.552985669,0.013115875,0.136416582,40.64948454,25.70833333,52.77222222,71.21176471
45,5,AP,4,01:01.6,17.30769231,27.69230769,5250,0,19,1.444,0.436,0.014117503,0.099196141,63.48453608,26.11458333,46.83333333,87.7377193
45,5,AP+LB,4,01:01.6,17.30769231,27.69230769,5833.333333,650,8,1.49,0.29049384,0.016414625,0.212873019,63.51546392,16.92708333,44.36666667,173.8818182
45,5,AX,4,01:01.6,17.30769231,27.69230769,0,0,25,1.4712,0.882265519,0.012182736,0.223,41.77319588,24.39583333,43.54285714,76.41388889
45,5,CV,4,01:01.6,17.30769231,27.69230769,12800,6400,30.5,1.354,0.256535581,0.014388319,0.127612866,77.58762887,39.28125,46.6125,88.64375
45,5,LB,4,01:01.6,17.30769231,27.69230769,0,,9,1.3358,0.371,0.01437718,0.175084711,35.89690722,12.90625,52.40925926,166.2757576
45,6,AP,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,6,AP+LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,6,AX,4,01:01.6,17.30769231,27.69230769,0,0,,,,,,,,,
45,6,CV,4,01:01.6,17.30769231,27.69230769,,,,1.3,0.334448161,0.01482522,0.154539779,,,,
45,6,LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,7,AP,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,7,AP+LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,7,AX,4,01:01.6,17.30769231,27.69230769,0,0,,,,,,,,,
45,7,CV,4,01:01.6,17.30769231,27.69230769,,,,1.4194,0.490102983,0.013348374,0.163456968,,,,
45,7,LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,8,AP,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,8,AP+LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,8,AX,4,01:01.6,17.30769231,27.69230769,0,0,,,,,,,,,
45,8,CV,4,01:01.6,17.30769231,27.69230769,,,,1.2562,0.565929606,0.012148469,0.147115708,,,,
45,8,LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,9,AP,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,9,AP+LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
45,9,AX,4,01:01.6,17.30769231,27.69230769,0,0,,,,,,,,,
45,9,CV,4,01:01.6,17.30769231,27.69230769,,,,1.4456,0.610284298,0.012923793,0.180698144,,,,
45,9,LB,4,01:01.6,17.30769231,27.69230769,,,,,,,,,,,
90,1,AP,10,01:01.6,34.61538462,55.38461538,5200,0,,1.3291,0.359023718,0.020364363,0.13935872,55.4742268,40.61458333,59.82666667,68.03148148
90,1,AP+LB,10,01:01.6,34.61538462,55.38461538,10400,500,44,1.202,0.642607149,0.020059352,0.137169376,48.83505155,22.03125,59.705,181.0083333
90,1,AX,10,01:01.6,34.61538462,55.38461538,0,0,34,1.36125,0.484590724,0.019836609,0.16675812,70.29896907,27.25,0,179.4816667
90,1,CV,10,01:01.6,34.61538462,55.38461538,73600,600,11,1.362916667,0.818677694,0.02170827,0.126560258,95.48453608,26.69791667,30.28333333,104.5511905
90,1,LB,10,01:01.6,34.61538462,55.38461538,0,1300,14,1.32715,0.234489937,0.014341187,0.174454352,152.2474227,34.60416667,0,111.8177083
90,2,AP,10,01:01.6,34.61538462,55.38461538,2150,0,12,1.3404,0.499,0.023130269,0.202,46.73195876,14.65625,45.72361111,169.7930556
90,2,AP+LB,10,01:01.6,34.61538462,55.38461538,62933.33333,400,41,1.434,0.851248016,0.011043234,0.161598731,51.67010309,20.22916667,189,281.247619
90,2,AX,10,01:01.6,34.61538462,55.38461538,0,0,36,1.5126,0.122,0.018160994,0.153388368,57.78350515,25.45833333,46.85555556,149.5180556
90,2,CV,10,01:01.6,34.61538462,55.38461538,51200,600,19,1.005666667,0.691,0.012785994,,59.42268041,21.90625,43.70714286,241.6866667
90,2,LB,10,01:01.6,34.61538462,55.38461538,0,200,31,1.208,0.648,0.02266009,0.169,84.08247423,46.51041667,40.6,107.7690476
90,3,AP,10,01:01.6,34.61538462,55.38461538,6400,0,41,1.2104,0.342746762,0.017079216,0.188,54.17525773,23.8125,64.33571429,132.4321429
90,3,AP+LB,10,01:01.6,34.61538462,55.38461538,2750,400,43,1.535,0.764692042,0.014017625,0.157865239,77.70103093,19.27083333,35.03333333,107.7788889
90,3,AX,10,01:01.6,34.61538462,55.38461538,0,0,32,1.2576,0.839131885,0.019114412,0.143,69.41237113,33.8125,57.15333333,86.10277778
90,3,CV,10,01:01.6,34.61538462,55.38461538,7200,32000,35,1.4092,0.838542837,0.014184613,0.170685336,60.09278351,17.39583333,52.89444444,196.0033333
90,3,LB,10,01:01.6,34.61538462,55.38461538,0,1500,26,1.39,0.454373343,0.014577346,0.188,105.2989691,11.77083333,39.075,250.9047619
90,4,AP,10,01:01.6,34.61538462,55.38461538,6400,0,18,1.3694,0.893870593,0.016243186,0.148647081,61.63917526,27.66666667,70.73703704,71.9515873
90,4,AP+LB,10,01:01.6,34.61538462,55.38461538,14800,700,54,1.386,0.821709155,0.012660836,0.18492936,59.35051546,26.86458333,46.0625,78.55952381
90,4,AX,10,01:01.6,34.61538462,55.38461538,0,0,15,1.3212,0.514971047,0.01749575,0.173369429,97.95876289,68.76041667,0,91.65757576
90,4,CV,10,01:01.6,34.61538462,55.38461538,32000,250,15,1.6476,0.758679291,0.015897249,0.169885377,69.43298969,44.97916667,56.3125,86.68444444
90,4,LB,10,01:01.6,34.61538462,55.38461538,0,2800,13,1.3748,0.950722972,0.016456905,0.207719757,85.53608247,57.45833333,53.71458333,80.88921569
90,5,AP,10,01:01.6,34.61538462,55.38461538,17400,0,31,1.3962,0.763,0.013191481,0.210079875,28.83505155,24.13541667,74.36363636,181.5666667
90,5,AP+LB,10,01:01.6,34.61538462,55.38461538,1600,3066.666667,49,1.4068,0.705528372,0.013590503,0.230699807,61.72164948,30.66666667,58.78636364,138.3845238
90,5,AX,10,01:01.6,34.61538462,55.38461538,0,0,,1.3536,0.82385762,0.013816868,0.205,53.10309278,19.66666667,104.2666667,188.0944444
90,5,CV,10,01:01.6,34.61538462,55.38461538,19200,1100,52,1.3892,0.697467168,0.014304218,0.195609847,62.16494845,17.4375,52.03,147.2518519
90,5,LB,10,01:01.6,34.61538462,55.38461538,0,1600,25,1.3358,1.149,0.012609494,0.199927311,35.92783505,22.21875,76.72727273,258.0625
90,6,AP,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,6,AP+LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,6,AX,10,01:01.6,34.61538462,55.38461538,0,0,,,,,,,,,
90,6,CV,10,01:01.6,34.61538462,55.38461538,,,,1.338,0.324949633,0.015866528,0.154531278,,,,
90,6,LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,7,AP,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,7,AP+LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,7,AX,10,01:01.6,34.61538462,55.38461538,0,0,,,,,,,,,
90,7,CV,10,01:01.6,34.61538462,55.38461538,,,,1.353,0.674828883,0.016895741,0.200469584,,,,
90,7,LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,8,AP,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,8,AP+LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,8,AX,10,01:01.6,34.61538462,55.38461538,0,0,,,,,,,,,
90,8,CV,10,01:01.6,34.61538462,55.38461538,,,,1.2878,0.65180962,0.012381777,0.185591619,,,,
90,8,LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,9,AP,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,9,AP+LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
90,9,AX,10,01:01.6,34.61538462,55.38461538,0,0,,,,,,,,,
90,9,CV,10,01:01.6,34.61538462,55.38461538,,,,1.3758,0.672375006,0.015817844,0.191157308,,,,
90,9,LB,10,01:01.6,34.61538462,55.38461538,,,,,,,,,,,
180,1,AP,16,01:01.6,69.23076923,110.7692308,12800,0,73,1.39235,0.938739499,0.017663999,0.113569202,62.09278351,24.9375,63.54166667,170.8283333
180,1,AP+LB,16,01:01.6,69.23076923,110.7692308,12800,0,51,1.349,0.623705938,0.018431167,0.180157165,114.9484536,42.27083333,38.76666667,71.20980392
180,1,AX,16,01:01.6,69.23076923,110.7692308,0,0,59,1.3057,1.257643611,0.028101789,0.280754969,67.25773196,33.5625,0,106.97
180,1,CV,16,01:01.6,69.23076923,110.7692308,150400,900,65,1.4124,0.765152757,0.018203479,0.148816544,,,,
180,1,LB,16,01:01.6,69.23076923,110.7692308,0,800,37,1.3245,0.485582127,0.020901643,0.148396923,,,,
180,2,AP,16,01:01.6,69.23076923,110.7692308,24800,0,33,1.234,1.397,0.020741071,0.211667474,44.89690722,38.76041667,62.01388889,80.66416667
180,2,AP+LB,16,01:01.6,69.23076923,110.7692308,102400,108800,57,1.507,0.741564702,0.01175943,0.171936511,60.41237113,52.44791667,42.06851852,46.11777778
180,2,AX,16,01:01.6,69.23076923,110.7692308,0,0,49,1.1724,0.907,0.029039289,0.279982556,53.58762887,21.44791667,41.15,117.7822222
180,2,CV,16,01:01.6,69.23076923,110.7692308,12800,900,55,1.4804,1.083,0.020776811,0.144739806,35.11340206,35.48958333,89.99803922,75.11833333
180,2,LB,16,01:01.6,69.23076923,110.7692308,0,1200,24,1.3412,1.261,0.023387156,0.276315212,45.50515464,34,45.21333333,75.345
180,3,AP,16,01:01.6,69.23076923,110.7692308,11200,0,32,1.34,0.7023705,0.017570066,0.23,70.75257732,13.79166667,54.38194444,169.9037037
180,3,AP+LB,16,01:01.6,69.23076923,110.7692308,17200,300,51,1.49,0.647663565,0.013326089,0.16854823,74.07216495,29.5625,53.59333333,92.20222222
180,3,AX,16,01:01.6,69.23076923,110.7692308,0,0,20,1.2194,1.383634403,0.020920754,0.156,80.49484536,17.73958333,51.15,211.912963
180,3,CV,16,01:01.6,69.23076923,110.7692308,8000,9600,20,1.2898,1.087644287,0.020635083,0.160175531,48.78350515,25.28125,61.30416667,101.395
180,3,LB,16,01:01.6,69.23076923,110.7692308,0,900,42,1.3024,0.627562547,0.020911731,0.204,67.32989691,30.48958333,63.7875,109.9535714
180,4,AP,16,01:01.6,69.23076923,110.7692308,27600,0,42,1.4358,1.228225015,0.01655492,0.170677872,61.09278351,39.4375,50.62564103,78.05520833
180,4,AP+LB,16,01:01.6,69.23076923,110.7692308,20000,9983.333333,52,1.371,0.906678013,0.013040399,0.203270976,60.72164948,43.57291667,46.69,57.5452381
180,4,AX,16,01:01.6,69.23076923,110.7692308,0,0,51,1.3936,0.669879667,0.018242736,0.18069459,53.28865979,45.13541667,67.6530303,70.68541667
180,4,CV,16,01:01.6,69.23076923,110.7692308,83200,675,24,1.54,0.708942956,0.01525974,0.227036886,66.18556701,47.27083333,50.52083333,55.49242424
180,4,LB,16,01:01.6,69.23076923,110.7692308,0,2150,17,1.2734,0.374727834,0.013872321,0.217664452,66.93814433,34.39583333,89.80555556,312.79
180,5,AP,16,01:01.6,69.23076923,110.7692308,17000,0,20,1.5596,0.662,0.015594469,0.213158376,56.63917526,42.1875,60.36410256,177.1183333
180,5,AP+LB,16,01:01.6,69.23076923,110.7692308,8000,800,54,1.369,1.188360607,0.015184408,0.262714256,59.63917526,43.92708333,48.61052632,86.24259259
180,5,AX,16,01:01.6,69.23076923,110.7692308,0,0,27,1.4374,0.572331365,0.016264186,0.253,47.04123711,18.96875,78.48030303,130.1388889
180,5,CV,16,01:01.6,69.23076923,110.7692308,44800,0,56,1.3394,0.887188157,0.014836061,0.24266372,59.22680412,26.375,77.53333333,99.0745098
180,5,LB,16,01:01.6,69.23076923,110.7692308,0,1450,17,1.381,0.723,0.015616446,0.176527192,37.93814433,18.40625,58.55384615,370.1133333
180,6,AP,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,6,AP+LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,6,AX,16,01:01.6,69.23076923,110.7692308,0,0,,,,,,,,,
180,6,CV,16,01:01.6,69.23076923,110.7692308,,,,1.6024,0.515531051,0.017929245,0.17770909,,,,
180,6,LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,7,AP,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,7,AP+LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,7,AX,16,01:01.6,69.23076923,110.7692308,0,0,,,,,,,,,
180,7,CV,16,01:01.6,69.23076923,110.7692308,,,,1.548333333,0.954743296,0.012236824,0.149845525,,,,
180,7,LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,8,AP,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,8,AP+LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,8,AX,16,01:01.6,69.23076923,110.7692308,0,0,,,,,,,,,
180,8,CV,16,01:01.6,69.23076923,110.7692308,,,,1.426,0.618672497,0.016460767,0.232092578,,,,
180,8,LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,9,AP,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,9,AP+LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
180,9,AX,16,01:01.6,69.23076923,110.7692308,0,0,,,,,,,,,
180,9,CV,16,01:01.6,69.23076923,110.7692308,,,,1.4096,0.838544869,0.019079726,0.205798306,,,,
180,9,LB,16,01:01.6,69.23076923,110.7692308,,,,,,,,,,,
360,1,AP,22,01:01.6,138.4615385,221.5384615,109000,0,52,1.43435,1.113752134,0.020808768,0.248649386,,,,
360,1,AP+LB,22,01:01.6,138.4615385,221.5384615,76800,1000,35,1.425,0.51791903,0.019298644,0.215182016,,,,
360,1,AX,22,01:01.6,138.4615385,221.5384615,0,0,24,1.5352,1.115346992,0.028108686,0.230820465,102.6804124,24.6875,0,135.8642857
360,1,CV,22,01:01.6,138.4615385,221.5384615,57600,100,28,1.326733333,0.629431475,0.024491387,0.234067447,,,,
360,1,LB,22,01:01.6,138.4615385,221.5384615,0,750,,1.4773625,0.519598172,0.016438412,0.122705692,51.55670103,21.625,0,161.630303
360,2,AP,22,01:01.6,138.4615385,221.5384615,41200,0,27,1.3766,0.857,0.02595043,0.248697064,35.70103093,16.61458333,88.61111111,378.25
360,2,AP+LB,22,01:01.6,138.4615385,221.5384615,51200,850,107,1.616,0.755564283,0.012828654,0.209294128,48.13402062,23.28125,54.44814815,235.7888889
360,2,AX,22,01:01.6,138.4615385,221.5384615,0,0,19,1.6348,0.512,0.017920726,0.17835051,33.63917526,13.61458333,141.3973684,253.49375
360,2,CV,22,01:01.6,138.4615385,221.5384615,67200,100,37,1.016333333,0.879,0.02595057,0.179275981,49.20618557,29.76041667,44.39473684,204.8283333
360,2,LB,22,01:01.6,138.4615385,221.5384615,0,18400,29,1.25625,0.948,0.023263606,0.264112737,45.44329897,24.07291667,51.51,162.1333333
360,3,AP,22,01:01.6,138.4615385,221.5384615,18400,0,69,1.5174,0.885497068,0.020381567,0.226,61.22680412,31.47916667,48.4375,60.082
360,3,AP+LB,22,01:01.6,138.4615385,221.5384615,16000,1400,120,1.822,0.510620915,0.015069137,0.179,97.69072165,26.09375,48.18888889,107.6284314
360,3,AX,22,01:01.6,138.4615385,221.5384615,0,0,28,1.43,0.782156232,0.017839698,0.205,40.87628866,33.22916667,64.91315789,185.85625
360,3,CV,22,01:01.6,138.4615385,221.5384615,153600,2400,42,1.572,1.053185887,0.01529153,0.124731685,81.65979381,35.32291667,56.73333333,125.1144444
360,3,LB,22,01:01.6,138.4615385,221.5384615,0,3633.333333,45,1.448,0.585840617,0.021641686,0.212,109.6494845,38.07291667,72.16111111,61.54
360,4,AP,22,01:01.6,138.4615385,221.5384615,125000,0,70,1.381,1.21687033,0.017488115,0.229684052,53.3814433,37.9375,95.65625,102.8988889
360,4,AP+LB,22,01:01.6,138.4615385,221.5384615,128000,39733.33333,79,,,,0.259217179,34.7628866,23.34375,59.29035088,84.21458333
360,4,AX,22,01:01.6,138.4615385,221.5384615,0,0,57,1.5292,0.838115073,0.024422021,0.185,50.69072165,22.20833333,108.8516667,184.76875
360,4,CV,22,01:01.6,138.4615385,221.5384615,86400,1200,41,1.3264,0.727676322,0.018297068,0.224898285,75.45360825,63.33333333,61.25,76.08333333
360,4,LB,22,01:01.6,138.4615385,221.5384615,0,7440,31,1.4518,1.071784404,0.015321269,0.231755373,54.34020619,26.41666667,82.89230769,70.05378788
360,5,AP,22,01:01.6,138.4615385,221.5384615,54400,0,27,1.4624,0.797,0.01770741,0.191086755,38.84536082,25.70833333,177.3416667,135.1844444
360,5,AP+LB,22,01:01.6,138.4615385,221.5384615,12400,550,62,1.5958,0.972702598,0.019089984,0.259096904,48.48453608,23.73958333,144.3291667,438.3777778
360,5,AX,22,01:01.6,138.4615385,221.5384615,0,0,,1.5468,0.839144706,0.017884752,0.262,34.56701031,18.01041667,49.56111111,149.7346154
360,5,CV,22,01:01.6,138.4615385,221.5384615,32000,6400,77,1.3922,1.510111047,0.016232488,0.253963533,54.24742268,23.20833333,155.4666667,210.9583333
360,5,LB,22,01:01.6,138.4615385,221.5384615,0,3866.666667,7,1.7534,0.76,0.015441972,0.216716148,,,,
